County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0001,2010001,4234,1979,980,31.2,59
Harris,201,0002,2010002,4235,4770,2843,24.9,150
Harris,201,0009,2010009,4242,4044,1759,47.8,100
Harris,201,0010,2010010,4243,3587,1735,85.4,181
Harris,201,0011,2010011,4244,3492,1816,76.8,203
Harris,201,0012,2010012,4245,1786,714,31.1,28
Harris,201,0013,2010013,4246,7254,2769,17.1,194
Harris,201,0023,2010023,4256,3628,513,51.3,11
Harris,201,0026,2010026,4259,3563,1827,66.2,200
Harris,201,0027,2010027,4260,5791,3014,71.3,352
Harris,201,0029,2010029,4262,6488,2652,77.6,143
Harris,201,0035,2010035,4268,443,210,43.3,10
Harris,201,0036,2010036,4269,8983,2838,29.4,186
Harris,201,0044,2010044,4277,3799,1989,71.5,137
Harris,201,0045A,2010045A,4278,7763,1572,29.6,42
Harris,201,0045B,2010045B,4279,0,0,0.0,0
Harris,201,0046,2010046,4280,5033,2477,72.6,180
Harris,201,0061,2010061,4295,4465,1274,50.5,64
Harris,201,0062,2010062,4296,4576,2187,89.0,188
Harris,201,0064,2010064,4298,5686,2075,87.7,202
Harris,201,0065,2010065,4299,5238,2167,91.0,239
Harris,201,0066,2010066,4300,2823,1085,76.6,108
Harris,201,0067,2010067,4301,10537,2753,67.1,152
Harris,201,0069,2010069,4303,3430,1303,89.1,92
Harris,201,0072,2010072,4306,4588,1879,81.0,250
Harris,201,0077,2010077,4311,0,0,0.0,0
Harris,201,0078,2010078,4312,3174,1479,80.3,115
Harris,201,0079,2010079,4313,6115,2948,88.9,233
Harris,201,0081,2010081,4315,5727,1841,69.0,140
Harris,201,0083,2010083,4317,5966,2211,17.3,70
Harris,201,0093,2010093,4327,9665,3278,68.8,164
Harris,201,0094,2010094,4328,1978,528,76.7,33
Harris,201,0096,2010096,4330,6487,1296,23.8,36
Harris,201,0099,2010099,4333,5666,2023,35.0,71
Harris,201,0100,2010100,4334,4220,1732,40.3,62
Harris,201,0101,2010101,4335,3625,934,21.7,17
Harris,201,0102,2010102,4336,4267,1899,60.3,119
Harris,201,0105,2010105,4339,6232,2132,74.2,108
Harris,201,0106,2010106,4340,865,233,50.2,1
Harris,201,0107,2010107,4341,5752,1899,56.1,78
Harris,201,0115,2010115,4349,4141,1748,31.4,74
Harris,201,0118,2010118,4352,4150,1160,5.3,38
Harris,201,0134,2010134,4368,3768,1429,44.2,115
Harris,201,0141,2010141,4375,860,220,32.7,7
Harris,201,0142,2010142,4376,2256,875,81.5,66
Harris,201,0150,2010150,4384,3059,1207,12.2,69
Harris,201,0152,2010152,4386,8138,2672,66.9,133
Harris,201,0153,2010153,4387,5556,1754,75.8,112
Harris,201,0154,2010154,4388,4912,2130,85.0,227
Harris,201,0159,2010159,4393,2484,985,12.8,0
Harris,201,0162,2010162,4396,4610,1293,70.5,53
Harris,201,0163,2010163,4397,7048,3043,71.9,256
Harris,201,0166,2010166,4400,2013,1031,37.2,57
Harris,201,0167,2010167,4401,93,56,58.9,0
Harris,201,0170,2010170,4404,5904,1875,48.6,83
Harris,201,0171,2010171,4405,3991,1608,17.1,98
Harris,201,0172,2010172,4406,1543,600,63.0,63
Harris,201,0181,2010181,4415,5135,1967,75.4,105
Harris,201,0184,2010184,4418,2790,988,52.2,89
Harris,201,0185,2010185,4419,4525,1987,41.5,131
Harris,201,0187,2010187,4421,921,313,92.3,14
Harris,201,0188,2010188,4422,4914,1611,62.9,58
Harris,201,0190,2010190,4424,5485,1721,69.8,97
Harris,201,0191,2010191,4425,7021,1393,66.7,41
Harris,201,0196,2010196,4430,721,350,32.0,18
Harris,201,0203,2010203,4437,2487,911,58.9,58
Harris,201,0206,2010206,4440,5080,2665,57.1,138
Harris,201,0207,2010207,4441,1649,1157,61.4,222
Harris,201,0208,2010208,4442,5013,2199,49.2,260
Harris,201,0209,2010209,4443,10921,2311,28.0,58
Harris,201,0211,2010211,4445,8809,2802,57.2,243
Harris,201,0212,2010212,4446,3097,1252,67.7,61
Harris,201,0218,2010218,4452,6362,2278,62.9,361
Harris,201,0221,2010221,4455,6235,2478,61.4,243
Harris,201,0226,2010226,4460,6689,2397,81.8,196
Harris,201,0231,2010231,4465,6632,2217,71.8,149
Harris,201,0241,2010241,4475,8179,2296,53.8,75
Harris,201,0248,2010248,4482,5537,2100,59.1,51
Harris,201,0249,2010249,4483,6363,2667,17.4,134
Harris,201,0250,2010250,4484,4213,1752,22.0,11
Harris,201,0254,2010254,4488,4509,1004,73.4,24
Harris,201,0257,2010257,4491,11527,3078,42.4,80
Harris,201,0261,2010261,4495,5093,1280,72.7,65
Harris,201,0266,2010266,4500,7246,2538,44.1,179
Harris,201,0267,2010267,4501,3639,1337,53.2,54
Harris,201,0275,2010275,4509,4578,1758,25.7,90
Harris,201,0277,2010277,4511,6433,1774,53.7,68
Harris,201,0278,2010278,4512,6757,2394,51.3,172
Harris,201,0279,2010279,4513,4003,1389,35.7,30
Harris,201,0280,2010280,4514,4460,1506,49.7,57
Harris,201,0285,2010285,4519,5334,2550,28.0,228
Harris,201,0289,2010289,4523,3790,1502,55.2,84
Harris,201,0301,2010301,4535,6246,2396,66.0,120
Harris,201,0302,2010302,4536,7384,3185,44.3,193
Harris,201,0308,2010308,4542,4531,1287,42.3,83
Harris,201,0320,2010320,4554,4436,1410,52.5,68
Harris,201,0321,2010321,4555,5352,1632,62.9,72
Harris,201,0325,2010325,4559,5995,2105,38.9,61
Harris,201,0326,2010326,4560,2135,702,63.8,57
Harris,201,0328,2010328,4562,5741,1357,52.6,74
Harris,201,0329,2010329,4563,4550,1358,50.0,87
Harris,201,0339,2010339,4573,4260,1711,82.8,143
Harris,201,0341,2010341,4575,3733,1247,66.5,69
Harris,201,0343,2010343,4577,5277,1900,76.6,159
Harris,201,0344,2010344,4578,2037,1194,21.2,54
Harris,201,0358,2010358,4592,6420,1540,15.2,30
Harris,201,0369,2010369,4603,1139,497,19.9,0
Harris,201,0371,2010371,4605,842,475,4.4,28
Harris,201,0373,2010373,4607,339,156,13.5,7
Harris,201,0374,2010374,4608,1288,745,83.5,64
Harris,201,0375,2010375,4609,12491,2667,50.8,128
Harris,201,0379,2010379,4613,3190,2017,21.1,191
Harris,201,0381,2010381,4615,7710,1509,40.7,55
Harris,201,0394,2010394,4628,3064,858,57.7,35
Harris,201,0397,2010397,4631,2233,746,40.8,14
Harris,201,0404,2010404,4638,7134,2576,45.2,171
Harris,201,0408,2010408,4642,4498,1226,56.4,56
Harris,201,0409,2010409,4643,5840,1462,55.9,47
Harris,201,0411,2010411,4645,6917,2298,59.6,110
Harris,201,0417,2010417,4651,1989,945,27.0,33
Harris,201,0418,2010418,4652,10152,3414,32.6,133
Harris,201,0423,2010423,4657,7941,1754,62.1,84
Harris,201,0449,2010449,4683,11,3,0.0,0
Harris,201,0475,2010475,4709,2408,872,39.0,26
Harris,201,0497,2010497,4731,2719,1062,13.7,69
Harris,201,0526,2010526,4760,2408,741,73.0,62
Harris,201,0527,2010527,4761,1627,572,65.4,12
Harris,201,0528,2010528,4762,3644,869,26.2,23
Harris,201,0530,2010530,4764,2549,1190,88.5,115
Harris,201,0533,2010533,4767,2902,1070,26.0,34
Harris,201,0535,2010535,4769,927,419,73.0,18
Harris,201,0536,2010536,4770,7448,2671,43.4,123
Harris,201,0543,2010543,4777,3984,1546,77.9,97
Harris,201,0544,2010544,4778,580,318,28.9,11
Harris,201,0560,2010560,4794,2632,1172,86.9,88
Harris,201,0571,2010571,4805,4684,1437,71.6,52
Harris,201,0579,2010579,4813,4368,1106,36.3,38
Harris,201,0591,2010591,4825,5893,2106,71.9,114
Harris,201,0595,2010595,4829,5501,1628,30.8,42
Harris,201,0605,2010605,4839,4077,1704,36.6,58
Harris,201,0608,2010608,4842,4893,1232,64.1,53
Harris,201,0637,2010637,4871,4554,2474,70.2,274
Harris,201,0653,2010653,4887,3693,511,43.6,18
Harris,201,0664,2010664,4898,8437,2790,61.2,170
Harris,201,0677,2010677,4912,4411,1147,63.6,62
Harris,201,0681,2010681,4916,257,5,20.0,0
Harris,201,0683,2010683,4918,955,262,74.8,20
Harris,201,0702,2010702,4937,1401,626,41.2,46
Harris,201,0708,2010708,4943,1807,566,59.7,17
Harris,201,0714,2010714,4949,1411,397,65.5,15
Harris,201,0719,2010719,4954,4143,1608,34.8,83
Harris,201,0733,2010733,4968,1985,180,47.8,0
Harris,201,0739,2010739,4974,5706,2327,25.7,0
Harris,201,0740,2010740,4975,503,222,10.8,5
Harris,201,0741,2010741,4976,4898,1525,41.8,47
Harris,201,0743,2010743,4978,746,199,73.9,1
Harris,201,0749,2010749,4984,1380,382,30.4,14
Harris,201,0755,2010755,4990,7122,1796,54.1,53
Harris,201,0763,2010763,4998,3020,1184,69.0,56
Harris,201,0766,2010766,5001,1243,409,80.2,28
Harris,201,0770,2010770,5005,1997,265,54.0,4
Harris,201,0774,2010774,5009,1705,311,14.5,1
Harris,201,0777,2010777,5012,3785,641,68.2,24
Harris,201,0779,2010779,5014,4363,964,70.6,37
Harris,201,0780,2010780,5015,2093,550,53.1,15
Harris,201,0786,2010786,5021,4029,1291,66.7,48
Harris,201,0787,2010787,5022,1368,485,53.2,29
Harris,201,0788,2010788,5023,1216,331,42.0,10
Harris,201,0792,2010792,5027,3947,1824,55.7,132
Harris,201,0794,2010794,5029,2548,581,14.1,5
Harris,201,0795,2010795,5030,3143,1208,72.2,58
Harris,201,0797,2010797,5032,0,0,0.0,0
Harris,201,0798,2010798,5033,889,492,37.8,52
Harris,201,0799,2010799,5034,3032,1086,20.1,33
Harris,201,0801,2010801,5036,1003,325,44.0,14
Harris,201,0808,2010808,5043,17,7,0.0,0
Harris,201,0810,2010810,5045,604,214,86.0,7
Harris,201,0811,2010811,5046,539,270,85.2,27
Harris,201,0812,2010812,5047,0,0,0.0,0
Harris,201,0816,2010816,5051,135,77,70.1,2
Harris,201,0821,2010821,5056,6952,1206,33.7,48
Harris,201,0824,2010824,5059,5336,2359,29.9,126
Harris,201,0827,2010827,5062,4810,979,55.5,40
Harris,201,0831,2010831,5066,165,49,57.1,1
Harris,201,0832,2010832,5067,1560,351,33.9,8
Harris,201,0835,2010835,5070,845,289,76.5,9
Harris,201,0838,2010838,5073,0,0,0.0,0
Harris,201,0842,2010842,5077,5686,2457,28.8,89
Harris,201,0843,2010843,5078,2620,1179,23.1,102
Harris,201,0846,2010846,5081,675,327,26.3,16
Harris,201,0849,2010849,5084,4645,1988,62.0,106
Harris,201,0850,2010850,5085,293,203,41.4,29
Harris,201,0855,2010855,5090,3494,997,7.9,33
Harris,201,0857,2010857,5092,0,0,0.0,0
Harris,201,0864,2010864,5099,6740,2444,53.4,90
Harris,201,0872,2010872,5107,2986,730,32.7,27
Harris,201,0889,2010889,5124,355,53,28.3,1
Harris,201,0892,2010892,5127,2530,676,13.0,0
Harris,201,0908,2010908,5143,0,0,0.0,0
Harris,201,0910,2010910,5145,571,229,69.0,8
Harris,201,0914,2010914,5149,276,143,35.0,5
Harris,201,0917,2010917,5152,0,0,0.0,0
Harris,201,0924,2010924,5159,0,0,0.0,0
Harris,201,0925,2010925,5160,0,0,0.0,0
Harris,201,0930,2010930,5165,1395,564,23.8,35
Harris,201,0934,2010934,5169,424,50,6.0,1
Harris,201,0936,2010936,5171,368,72,52.8,4
Harris,201,0940,2010940,5175,50,23,4.3,2
Harris,201,0942,2010942,5177,1121,288,62.5,7
Harris,201,0944,2010944,5179,312,109,31.2,3
Harris,201,0945,2010945,5180,352,80,63.8,3
Harris,201,0950,2010950,5185,4,0,0.0,0
Harris,201,0953,2010953,5188,1414,503,42.7,12
Harris,201,0957,2010957,5192,1061,550,16.5,23
Harris,201,0958,2010958,5193,5105,1533,32.5,33
Harris,201,0959,2010959,5194,10,0,0.0,0
Harris,201,0970,2010970,5205,4793,701,28.7,12
Harris,201,0996,2010996,5231,1080,691,22.4,36
Harris,201,0999,2010999,5234,0,0,0.0,0
Harris,201,1005,2011005,5240,0,0,0.0,0
Harris,201,1019,2011019,5254,1819,285,33.0,6
Harris,201,1026,2011026,5261,5385,1199,35.9,42
Harris,201,1030,2011030,5265,1029,323,47.4,12
Harris,201,1034,2011034,5269,3271,1478,27.8,60
Harris,201,1044,2011044,5279,442,183,33.9,6
Harris,201,1045,2011045,5280,1543,613,12.2,16
Harris,201,1050,2011050,5285,1634,1172,2.5,79
Harris,201,1051,2011051,5286,0,0,0.0,0
Harris,201,1052,2011052,5287,0,0,0.0,0
Harris,201,1063,2011063,5298,5130,1752,43.9,80
Harris,201,1070,2011070,5305,733,227,72.2,8
Harris,201,1079,2011079,5314,5084,2048,36.8,66
Harris,201,1089,2011089,5324,44,4,50.0,0
Harris,201,1107,2011107,5342,553,182,37.9,0
Harris,201,1108,2011108,5343,688,273,11.0,6
Harris,201,1113,2011113,5348,6589,1777,34.9,60
Harris,201,1121,2011121,5356,2494,332,38.6,2
Harris,201,1122,2011122,5357,7252,1679,14.5,15
Harris,201,1130,2011130,5365,1628,632,36.1,21
Harris,201,1153,2011153,5388,0,0,0.0,0
Harris,201,1154,2011154,5389,0,0,0.0,0
Harris,201,1155,2011155,5390,9,6,16.7,0

