County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Harris,201,0001,2010001,4234,1979,1448,20.3,0
Harris,201,0002,2010002,4235,4770,3543,19.4,0
Harris,201,0009,2010009,4242,4044,2205,40.9,0
Harris,201,0010,2010010,4243,3587,1933,79.4,0
Harris,201,0011,2010011,4244,3492,1817,73.7,0
Harris,201,0012,2010012,4245,1786,761,41.0,0
Harris,201,0013,2010013,4246,7254,2834,22.9,0
Harris,201,0023,2010023,4256,3628,564,51.2,0
Harris,201,0026,2010026,4259,3563,2108,58.6,0
Harris,201,0027,2010027,4260,5791,3447,64.7,0
Harris,201,0029,2010029,4262,6488,2826,78.6,0
Harris,201,0035,2010035,4268,443,294,29.9,0
Harris,201,0036,2010036,4269,8983,3213,34.4,0
Harris,201,0044,2010044,4277,3799,2207,66.1,0
Harris,201,0045A,2010045A,4278,7763,2300,36.0,0
Harris,201,0045B,2010045B,4279,0,0,0.0,0
Harris,201,0046,2010046,4280,5033,2675,67.6,0
Harris,201,0061,2010061,4295,4465,1822,66.8,0
Harris,201,0062,2010062,4296,4576,2251,88.7,0
Harris,201,0064,2010064,4298,5686,2289,84.3,0
Harris,201,0065,2010065,4299,5238,2284,87.6,0
Harris,201,0066,2010066,4300,2823,1249,76.3,0
Harris,201,0067,2010067,4301,10537,3228,68.5,0
Harris,201,0069,2010069,4303,3430,1337,86.9,0
Harris,201,0072,2010072,4306,4588,2102,78.5,0
Harris,201,0077,2010077,4311,0,0,0.0,0
Harris,201,0078,2010078,4312,3174,1717,77.6,0
Harris,201,0079,2010079,4313,6115,3068,87.1,0
Harris,201,0081,2010081,4315,5727,2136,76.0,0
Harris,201,0083,2010083,4317,5966,2771,18.0,0
Harris,201,0093,2010093,4327,9665,3755,74.8,0
Harris,201,0094,2010094,4328,1978,623,77.2,0
Harris,201,0096,2010096,4330,6487,2344,31.9,0
Harris,201,0099,2010099,4333,5666,2309,42.6,0
Harris,201,0100,2010100,4334,4220,1863,46.6,0
Harris,201,0101,2010101,4335,3625,973,25.9,0
Harris,201,0102,2010102,4336,4267,1932,59.4,0
Harris,201,0105,2010105,4339,6232,2409,79.0,0
Harris,201,0106,2010106,4340,865,265,59.2,0
Harris,201,0107,2010107,4341,5752,2331,57.5,0
Harris,201,0115,2010115,4349,4141,1848,40.3,0
Harris,201,0118,2010118,4352,4150,1963,9.0,0
Harris,201,0134,2010134,4368,3768,1614,50.2,0
