County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Fort Bend,157,2017,1572017,3663,4005,2646,11.2,608
Fort Bend,157,2023,1572023,3666,5609,2880,40.8,385
Fort Bend,157,2031,1572031,3669,4779,2948,17.2,594
Fort Bend,157,2036,1572036,3672,1444,1134,6.6,243
Fort Bend,157,2050,1572050,3673,3854,3093,6.1,0
Fort Bend,157,2051,1572051,3674,3807,2269,6.5,597
Fort Bend,157,2052,1572052,3675,4133,2688,11.4,481
Fort Bend,157,2055,1572055,3676,1662,1140,13.2,227
Fort Bend,157,2056,1572056,3677,1831,921,50.5,100
Fort Bend,157,2081,1572081,3685,2626,1310,22.8,0
Fort Bend,157,2116,1572116,3698,2847,2164,4.8,569
Fort Bend,157,2123,1572123,3701,4021,2094,14.1,328
Fort Bend,157,3043,1573043,3718,2093,848,20.6,103
Harris,201,0001,2010001,4234,1979,1448,20.3,678
Harris,201,0002,2010002,4235,4770,3543,19.4,1153
Harris,201,0003,2010003,4236,4620,2862,11.7,1027
Harris,201,0004,2010004,4237,2509,1832,11.8,815
Harris,201,0005,2010005,4238,2016,1656,14.4,725
Harris,201,0006,2010006,4239,8814,4517,22.2,0
Harris,201,0007,2010007,4240,1294,977,10.6,186
Harris,201,0008,2010008,4241,2960,1736,21.9,513
Harris,201,0009,2010009,4242,4044,2205,40.9,476
Harris,201,0010,2010010,4243,3587,1933,79.4,344
Harris,201,0011,2010011,4244,3492,1817,73.7,315
Harris,201,0013,2010013,4246,7254,2834,22.9,0
Harris,201,0014,2010014,4247,2597,1959,8.1,803
Harris,201,0016,2010016,4249,4819,2017,10.5,516
Harris,201,0017,2010017,4250,2055,1252,24.5,332
Harris,201,0018,2010018,4251,1895,1486,8.7,572
Harris,201,0019,2010019,4252,2175,1526,12.3,357
Harris,201,0020,2010020,4253,4190,2997,9.7,550
Harris,201,0021,2010021,4254,1685,1333,10.1,322
Harris,201,0022,2010022,4255,5700,2530,15.2,468
Harris,201,0023,2010023,4256,3628,564,51.2,41
Harris,201,0024,2010024,4257,1620,848,8.6,196
Harris,201,0025,2010025,4258,1992,1106,7.0,159
Harris,201,0026,2010026,4259,3563,2108,58.6,504
Harris,201,0027,2010027,4260,5791,3447,64.7,822
Harris,201,0030,2010030,4263,5736,3369,11.1,757
Harris,201,0031,2010031,4264,5059,2894,2.8,490
Harris,201,0032,2010032,4265,6382,3837,9.6,715
Harris,201,0033,2010033,4266,5836,4335,10.1,1108
Harris,201,0034,2010034,4267,4297,3364,11.4,927
Harris,201,0035,2010035,4268,443,294,29.9,130
Harris,201,0036,2010036,4269,8983,3213,34.4,536
Harris,201,0037,2010037,4270,3626,2821,9.4,781
Harris,201,0038,2010038,4271,4049,3250,9.7,1147
Harris,201,0039,2010039,4272,4889,3578,8.3,1043
Harris,201,0040,2010040,4273,638,547,5.9,220
Harris,201,0042,2010042,4275,1422,1006,7.2,189
Harris,201,0043,2010043,4276,5249,2057,43.2,410
Harris,201,0044,2010044,4277,3799,2207,66.1,421
Harris,201,0045A,2010045A,4278,7763,2300,36.0,0
Harris,201,0045B,2010045B,4279,0,0,0.0,0
Harris,201,0046,2010046,4280,5033,2675,67.6,421
Harris,201,0047,2010047,4281,3058,1593,20.8,251
Harris,201,0048,2010048,4282,1637,960,19.5,171
Harris,201,0049,2010049,4283,6772,2220,27.4,0
Harris,201,0050,2010050,4284,8131,4357,14.9,1
Harris,201,0052,2010052,4286,4246,2944,11.8,687
Harris,201,0053,2010053,4287,3100,2189,14.5,763
Harris,201,0054,2010054,4288,2554,1751,13.5,579
Harris,201,0055,2010055,4289,4158,2669,13.6,561
Harris,201,0056,2010056,4290,2446,1565,18.8,439
Harris,201,0057,2010057,4291,4536,3541,11.2,1351
Harris,201,0058,2010058,4292,3473,2310,21.1,664
Harris,201,0059,2010059,4293,3564,2873,12.0,1060
Harris,201,0060,2010060,4294,4209,3120,9.3,946
Harris,201,0061,2010061,4295,4465,1822,66.8,177
Harris,201,0062,2010062,4296,4576,2251,88.7,313
Harris,201,0064,2010064,4298,5686,2289,84.3,348
Harris,201,0065,2010065,4299,5238,2284,87.6,309
Harris,201,0066,2010066,4300,2823,1249,76.3,142
Harris,201,0067,2010067,4301,10537,3228,68.5,419
Harris,201,0068,2010068,4302,5952,3252,4.3,728
Harris,201,0069,2010069,4303,3430,1337,86.9,155
Harris,201,0070,2010070,4304,5232,3839,7.1,1212
Harris,201,0071,2010071,4305,5026,3103,17.7,725
Harris,201,0072,2010072,4306,4588,2102,78.5,453
Harris,201,0073,2010073,4307,3305,1795,20.2,556
Harris,201,0074,2010074,4308,4281,3593,9.7,0
Harris,201,0075,2010075,4309,2831,2050,18.2,602
Harris,201,0076,2010076,4310,3644,2000,44.4,358
Harris,201,0077,2010077,4311,0,0,0.0,0
Harris,201,0078,2010078,4312,3174,1717,77.6,323
Harris,201,0079,2010079,4313,6115,3068,87.1,386
Harris,201,0080,2010080,4314,5822,2796,40.8,515
Harris,201,0081,2010081,4315,5727,2136,76.0,0
Harris,201,0082,2010082,4316,5259,3562,12.4,0
Harris,201,0083,2010083,4317,5966,2771,18.0,55
Harris,201,0085,2010085,4319,4117,2236,2.8,471
Harris,201,0086,2010086,4320,5906,3705,14.7,968
Harris,201,0092,2010092,4326,2945,2323,7.4,861
Harris,201,0094,2010094,4328,1978,623,77.2,74
Harris,201,0095,2010095,4329,6213,3093,7.3,917
Harris,201,0098,2010098,4332,5428,3124,8.2,620
Harris,201,0099,2010099,4333,5666,2309,42.6,0
Harris,201,0101,2010101,4335,3625,973,25.9,36
Harris,201,0102,2010102,4336,4267,1932,59.4,0
Harris,201,0104,2010104,4338,2978,1893,10.2,458
Harris,201,0105,2010105,4339,6232,2409,79.0,303
Harris,201,0106,2010106,4340,865,265,59.2,0
Harris,201,0107,2010107,4341,5752,2331,57.5,234
Harris,201,0108,2010108,4342,9880,3732,22.9,0
Harris,201,0109,2010109,4343,4694,2556,7.2,503
Harris,201,0110,2010110,4344,5211,3389,17.0,16
Harris,201,0111,2010111,4345,5606,2910,16.9,0
Harris,201,0112,2010112,4346,4750,3286,14.0,0
Harris,201,0113,2010113,4347,4809,2855,19.6,1
Harris,201,0114,2010114,4348,4157,2194,10.8,0
Harris,201,0115,2010115,4349,4141,1848,40.3,233
Harris,201,0117,2010117,4351,6701,1987,56.9,284
Harris,201,0118,2010118,4352,4150,1963,9.0,0
Harris,201,0119,2010119,4353,2707,1204,19.0,0
Harris,201,0120,2010120,4354,5114,2069,24.0,493
Harris,201,0121,2010121,4355,2736,1111,27.7,0
Harris,201,0122,2010122,4356,2846,1897,18.7,370
Harris,201,0123,2010123,4357,2511,1792,8.6,427
Harris,201,0124,2010124,4358,4485,2430,8.4,7
Harris,201,0125,2010125,4359,4939,2661,19.2,0
Harris,201,0126,2010126,4360,4300,2363,12.7,0
Harris,201,0129,2010129,4363,4423,2470,6.6,604
Harris,201,0130,2010130,4364,3092,2255,5.7,846
Harris,201,0131,2010131,4365,4297,1110,52.3,69
Harris,201,0132,2010132,4366,2885,2348,2.9,604
Harris,201,0134,2010134,4368,3768,1614,50.2,375
Harris,201,0135,2010135,4369,5096,3258,5.9,1118
Harris,201,0136,2010136,4370,2752,2182,2.9,707
Harris,201,0137,2010137,4371,5863,2500,15.2,0
Harris,201,0138,2010138,4372,2859,1646,16.4,327
Harris,201,0139,2010139,4373,5786,4044,6.9,1091
Harris,201,0140,2010140,4374,5214,3447,8.1,1010
Harris,201,0142,2010142,4376,2256,978,82.6,107
Harris,201,0143,2010143,4377,6777,5761,11.9,9
Harris,201,0144,2010144,4378,1616,1058,8.3,234
Harris,201,0145,2010145,4379,2479,1559,4.7,312
Harris,201,0146,2010146,4380,3112,2084,11.4,764
Harris,201,0147,2010147,4381,5910,3349,15.0,808
Harris,201,0148,2010148,4382,3717,2646,5.0,1011
Harris,201,0149,2010149,4383,5832,2149,13.4,0
Harris,201,0150,2010150,4384,3059,1523,13.4,275
Harris,201,0151,2010151,4385,1611,830,21.7,133
Harris,201,0152,2010152,4386,8138,3196,70.2,315
Harris,201,0153,2010153,4387,5556,2011,76.2,247
Harris,201,0154,2010154,4388,4912,2387,84.0,353
Harris,201,0155,2010155,4389,7397,4267,11.8,0
Harris,201,0156,2010156,4390,55,37,2.7,13
Harris,201,0157,2010157,4391,4367,2306,10.6,509
Harris,201,0158,2010158,4392,4734,3016,3.0,627
Harris,201,0159,2010159,4393,2484,1192,14.5,232
Harris,201,0160,2010160,4394,1200,715,14.4,142
Harris,201,0161,2010161,4395,1842,1075,14.0,242
Harris,201,0162,2010162,4396,4610,1462,76.3,103
Harris,201,0164,2010164,4398,2585,1423,11.3,253
Harris,201,0165,2010165,4399,5294,2598,23.4,759
Harris,201,0166,2010166,4400,2013,1347,29.6,394
Harris,201,0167,2010167,4401,93,71,74.6,9
Harris,201,0168,2010168,4402,995,513,9.4,104
Harris,201,0169,2010169,4403,3793,2595,4.5,541
Harris,201,0171,2010171,4405,3991,1618,25.0,235
Harris,201,0172,2010172,4406,1543,676,68.6,113
Harris,201,0173,2010173,4407,4082,2240,6.9,1
Harris,201,0174,2010174,4408,4731,3756,8.4,3
Harris,201,0175,2010175,4409,3876,2596,7.8,897
Harris,201,0176,2010176,4410,1745,1317,4.6,464
Harris,201,0177,2010177,4411,3362,1948,8.2,497
Harris,201,0178,2010178,4412,2933,1973,6.9,729
Harris,201,0179,2010179,4413,3974,1997,34.9,417
Harris,201,0180,2010180,4414,4504,2763,10.1,484
Harris,201,0181,2010181,4415,5135,2349,81.1,262
Harris,201,0182,2010182,4416,1577,1141,10.0,40
Harris,201,0184,2010184,4418,2790,1130,53.5,173
Harris,201,0185,2010185,4419,4525,2161,51.8,413
Harris,201,0186,2010186,4420,1637,849,56.3,134
Harris,201,0187,2010187,4421,921,319,91.5,26
Harris,201,0189,2010189,4423,2458,1604,16.4,527
Harris,201,0192,2010192,4426,4010,1998,19.3,401
Harris,201,0193,2010193,4427,1532,1135,5.1,251
Harris,201,0194,2010194,4428,3753,2439,7.1,792
Harris,201,0195,2010195,4429,2680,1816,13.3,452
