County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Anderson,1,0001,10001,1,3153,1738,7.2,74
Anderson,1,0002,10002,2,3811,2411,3.6,69
Anderson,1,0003,10003,3,1925,1169,4.8,47
Anderson,1,0004,10004,4,2306,1456,2.8,49
Anderson,1,0005,10005,5,405,283,2.8,4
Anderson,1,0006,10006,6,2173,1357,8.6,111
Anderson,1,0007,10007,7,2928,1399,15.7,159
Anderson,1,0008,10008,8,926,344,15.4,44
Anderson,1,0009,10009,9,2131,1203,4.0,69
Anderson,1,0010,10010,10,6985,564,6.9,16
Anderson,1,0011,10011,11,8669,1205,4.1,63
Anderson,1,0013,10013,12,3109,1689,9.0,84
Anderson,1,0015,10015,13,1317,887,4.4,33
Anderson,1,0016,10016,14,1184,757,4.0,39
Anderson,1,0017,10017,15,1371,818,6.5,49
Anderson,1,0018,10018,16,2845,1941,2.3,64
Anderson,1,0019,10019,17,3467,2165,8.1,121
Anderson,1,0020,10020,18,2048,1111,14.0,54
Anderson,1,0021,10021,19,2772,1736,6.3,62
Anderson,1,0022,10022,20,1434,944,4.0,45
Anderson,1,0023,10023,21,1689,1211,3.0,47
Anderson,1,0024,10024,22,1274,763,2.5,14
Andrews,3,0001,30001,23,4698,1916,39.9,37
Andrews,3,0002,30002,24,4589,2348,24.8,31
Andrews,3,0003,30003,25,4686,2276,38.5,30
Andrews,3,0004,30004,26,4637,2170,47.3,17
Angelina,5,0001,50001,27,1318,556,23.0,32
Angelina,5,0002,50002,28,5254,2546,17.6,261
Angelina,5,0003,50003,29,3546,1746,11.1,75
Angelina,5,0004,50004,30,3006,1922,10.9,110
Angelina,5,0005,50005,31,3543,1923,13.2,130
Angelina,5,0006,50006,32,1554,596,7.2,31
Angelina,5,0007,50007,33,1965,1021,5.5,24
Angelina,5,0008,50008,34,1703,670,2.5,15
Angelina,5,0009,50009,35,373,285,5.3,16
Angelina,5,0010A,50010A,36,2272,1203,14.0,99
Angelina,5,0010B,50010B,37,392,147,21.8,12
Angelina,5,0011,50011,38,3071,2004,3.5,52
Angelina,5,0012,50012,39,1560,882,5.0,39
Angelina,5,0013,50013,40,1258,662,8.5,37
Angelina,5,0014,50014,41,3034,1778,8.7,115
Angelina,5,0015,50015,42,1606,635,22.2,16
Angelina,5,0016,50016,43,4402,2205,35.0,135
Angelina,5,0017,50017,44,2127,1462,1.8,60
Angelina,5,0018,50018,45,1244,659,7.7,36
Angelina,5,0019,50019,46,1952,1449,3.5,100
Angelina,5,0020,50020,47,5324,2943,16.1,379
Angelina,5,0021,50021,48,1512,730,1.9,40
Angelina,5,0022,50022,49,1665,1696,3.6,78
Angelina,5,0023,50023,50,1210,440,3.9,10
Angelina,5,0024,50024,51,4805,2600,11.3,79
Angelina,5,0025,50025,52,3654,2183,10.2,91
Angelina,5,0026,50026,53,2241,1545,4.2,57
Angelina,5,0027,50027,54,572,339,2.9,18
Angelina,5,0028,50028,55,1582,1055,13.7,41
Angelina,5,0029,50029,56,2177,1488,6.2,55
Angelina,5,0030,50030,57,1499,1017,2.6,23
Angelina,5,0031,50031,58,705,443,22.3,21
Angelina,5,0032,50032,59,146,29,0.0,0
Angelina,5,0033,50033,60,1831,1406,1.8,34
Angelina,5,0034,50034,61,3313,2155,5.1,96
Angelina,5,0035,50035,62,2614,1835,5.3,96
Angelina,5,0037,50037,63,845,449,10.0,29
Angelina,5,0038,50038,64,691,406,13.8,14
Angelina,5,0039,50039,65,885,525,6.3,31
Angelina,5,0040,50040,66,1309,764,9.3,49
Angelina,5,011B,5011B,67,2025,1274,2.7,48
Angelina,5,017B,5017B,68,610,483,1.0,18
Aransas,7,0001,70001,69,3109,2014,12.4,97
Aransas,7,0002,70002,70,5697,3573,32.0,157
Aransas,7,0003,70003,71,5817,4132,9.3,208
Aransas,7,0004,70004,72,4876,3766,9.3,214
Aransas,7,001A,7001A,73,3036,1736,19.2,51
Aransas,7,004A,7004A,74,1295,1057,8.9,47
Archer,9,0001,90001,75,1984,1412,3.6,25
Archer,9,0002,90002,76,1060,704,1.6,25
Archer,9,0003,90003,77,528,357,5.0,9
Archer,9,0004,90004,78,911,641,6.2,5
Archer,9,0005,90005,79,211,177,0.6,4
Archer,9,0006,90006,80,1595,1171,2.1,21
Archer,9,0007,90007,81,292,233,2.1,3
Archer,9,0008,90008,82,371,325,2.5,14
Archer,9,0009,90009,83,191,143,1.4,2
Archer,9,0010,90010,84,1088,784,2.6,51
Archer,9,0011,90011,85,27,28,25.0,2
Archer,9,0012,90012,86,113,89,0.0,4
Archer,9,0013,90013,87,189,130,0.0,3
Armstrong,11,0101,110101,88,473,356,3.1,0
Armstrong,11,0201,110201,89,343,223,4.9,2
Armstrong,11,0202,110202,90,119,83,1.2,0
Armstrong,11,0301,110301,91,392,310,2.6,2
Armstrong,11,0303,110303,92,63,69,2.9,1
Armstrong,11,0401,110401,93,196,131,5.3,0
Armstrong,11,0402,110402,94,221,178,4.5,0
Armstrong,11,0404,110404,95,41,28,3.6,0
Atascosa,13,0001,130001,96,1305,775,40.1,36
Atascosa,13,0003,130003,97,2719,1301,48.1,89
Atascosa,13,0004,130004,98,2141,800,54.0,54
Atascosa,13,0005,130005,99,3398,1344,65.2,80
Atascosa,13,0006,130006,100,712,333,43.8,20
Atascosa,13,0007,130007,101,3502,1618,61.4,107
Atascosa,13,0008,130008,102,900,482,48.1,37
Atascosa,13,0009,130009,103,5009,1877,60.9,102
Atascosa,13,0010,130010,104,958,397,52.1,23
