County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Fort Bend,157,2017,1572017,3663,4005,2584,7.3,416
Fort Bend,157,2023,1572023,3666,5609,2760,38.6,205
Fort Bend,157,2031,1572031,3669,4779,2879,14.0,360
Fort Bend,157,2036,1572036,3672,1444,1136,5.4,161
Fort Bend,157,2050,1572050,3673,3854,2954,4.7,0
Fort Bend,157,2051,1572051,3674,3807,2110,5.3,418
Fort Bend,157,2052,1572052,3675,4133,2621,9.0,345
Fort Bend,157,2055,1572055,3676,1662,1072,10.1,137
Fort Bend,157,2056,1572056,3677,1831,870,45.4,71
Fort Bend,157,2081,1572081,3685,2626,1081,21.9,0
Fort Bend,157,2116,1572116,3698,2847,2183,4.0,455
Fort Bend,157,2123,1572123,3701,4021,1902,11.8,193
Fort Bend,157,3043,1573043,3718,2093,726,19.1,75
Harris,201,0001,2010001,4234,1979,1015,29.4,212
Harris,201,0002,2010002,4235,4770,2859,24.0,524
Harris,201,0003,2010003,4236,4620,2524,14.1,664
Harris,201,0004,2010004,4237,2509,1664,14.5,544
Harris,201,0005,2010005,4238,2016,1487,17.7,450
Harris,201,0006,2010006,4239,8814,3332,18.6,0
Harris,201,0007,2010007,4240,1294,1019,8.4,176
Harris,201,0008,2010008,4241,2960,1676,21.3,439
Harris,201,0009,2010009,4242,4044,1802,47.0,208
Harris,201,0010,2010010,4243,3587,1718,85.0,228
Harris,201,0011,2010011,4244,3492,1762,77.4,211
Harris,201,0013,2010013,4246,7254,2629,17.8,0
Harris,201,0014,2010014,4247,2597,1847,8.1,611
Harris,201,0016,2010016,4249,4819,1031,8.8,177
Harris,201,0017,2010017,4250,2055,1126,23.9,235
Harris,201,0018,2010018,4251,1895,1420,9.1,461
Harris,201,0019,2010019,4252,2175,1079,13.4,179
Harris,201,0020,2010020,4253,4190,2560,9.2,306
Harris,201,0021,2010021,4254,1685,1073,8.8,190
Harris,201,0022,2010022,4255,5700,2433,13.3,304
Harris,201,0023,2010023,4256,3628,514,50.6,24
Harris,201,0024,2010024,4257,1620,633,6.5,111
Harris,201,0025,2010025,4258,1992,1049,3.9,129
Harris,201,0026,2010026,4259,3563,1818,65.8,314
Harris,201,0027,2010027,4260,5791,3000,71.0,544
Harris,201,0030,2010030,4263,5736,2211,11.5,397
Harris,201,0031,2010031,4264,5059,2628,2.7,452
Harris,201,0032,2010032,4265,6382,2365,7.8,335
Harris,201,0033,2010033,4266,5836,3568,11.1,774
Harris,201,0034,2010034,4267,4297,2692,10.5,717
Harris,201,0035,2010035,4268,443,219,41.1,43
Harris,201,0036,2010036,4269,8983,2849,30.3,450
Harris,201,0037,2010037,4270,3626,1915,11.1,547
Harris,201,0038,2010038,4271,4049,2757,9.6,811
Harris,201,0039,2010039,4272,4889,2651,9.2,730
Harris,201,0040,2010040,4273,638,527,5.7,178
Harris,201,0041,2010041,4274,2770,1291,16.7,0
