County,FIPS,VTD,CNTYVTD,vtdkey,TotalPop,TotalVR,SpanishSurnamePercent,TotalTO
Fort Bend,157,2017,1572017,3663,4005,2621,0.0,664
Fort Bend,157,2023,1572023,3666,5609,2820,0.0,464
Fort Bend,157,2031,1572031,3669,4779,2905,0.0,691
Fort Bend,157,2036,1572036,3672,1444,1137,0.0,247
Fort Bend,157,2050,1572050,3673,3854,3060,0.0,0
Fort Bend,157,2051,1572051,3674,3807,2209,0.0,609
Fort Bend,157,2052,1572052,3675,4133,2715,0.0,624
Fort Bend,157,2055,1572055,3676,1662,1089,0.0,239
Fort Bend,157,2056,1572056,3677,1831,887,0.0,132
Fort Bend,157,2081,1572081,3685,2626,1211,0.0,0
Fort Bend,157,2116,1572116,3698,2847,2174,0.0,676
Fort Bend,157,2123,1572123,3701,4021,2045,0.0,394
Fort Bend,157,3043,1573043,3718,2093,831,0.0,107
Harris,201,0001,2010001,4234,1979,1244,0.0,354
Harris,201,0002,2010002,4235,4770,3147,0.0,812
Harris,201,0003,2010003,4236,4620,2655,0.0,958
Harris,201,0004,2010004,4237,2509,1663,0.0,673
Harris,201,0005,2010005,4238,2016,1546,0.0,648
Harris,201,0006,2010006,4239,8814,3942,0.0,0
Harris,201,0007,2010007,4240,1294,1005,0.0,268
Harris,201,0008,2010008,4241,2960,1784,0.0,583
Harris,201,0009,2010009,4242,4044,1811,0.0,371
Harris,201,0010,2010010,4243,3587,1811,0.0,401
Harris,201,0011,2010011,4244,3492,1718,0.0,342
Harris,201,0013,2010013,4246,7254,2704,0.0,0
Harris,201,0014,2010014,4247,2597,1914,0.0,784
Harris,201,0016,2010016,4249,4819,1198,0.0,285
Harris,201,0017,2010017,4250,2055,1187,0.0,339
Harris,201,0018,2010018,4251,1895,1437,0.0,603
Harris,201,0019,2010019,4252,2175,1237,0.0,310
Harris,201,0020,2010020,4253,4190,2681,0.0,481
Harris,201,0021,2010021,4254,1685,1213,0.0,283
Harris,201,0022,2010022,4255,5700,2453,0.0,513
Harris,201,0023,2010023,4256,3628,534,0.0,40
Harris,201,0024,2010024,4257,1620,685,0.0,156
Harris,201,0025,2010025,4258,1992,1096,0.0,185
Harris,201,0026,2010026,4259,3563,1917,0.0,513
Harris,201,0027,2010027,4260,5791,3218,0.0,881
Harris,201,0030,2010030,4263,5736,2687,0.0,601
Harris,201,0031,2010031,4264,5059,2753,0.0,592
Harris,201,0032,2010032,4265,6382,2791,0.0,483
Harris,201,0033,2010033,4266,5836,3866,0.0,1074
Harris,201,0034,2010034,4267,4297,2906,0.0,1044
Harris,201,0035,2010035,4268,443,228,0.0,59
Harris,201,0036,2010036,4269,8983,3011,0.0,635
Harris,201,0037,2010037,4270,3626,2379,0.0,847
Harris,201,0038,2010038,4271,4049,2946,0.0,1155
Harris,201,0039,2010039,4272,4889,2956,0.0,1057
Harris,201,0040,2010040,4273,638,517,0.0,245
Harris,201,0042,2010042,4275,1422,1042,0.0,280
Harris,201,0043,2010043,4276,5249,1943,0.0,470
Harris,201,0044,2010044,4277,3799,2041,0.0,407
Harris,201,0045A,2010045A,4278,7763,1765,0.0,0
Harris,201,0045B,2010045B,4279,0,0,0.0,0
Harris,201,0046,2010046,4280,5033,2529,0.0,502
Harris,201,0047,2010047,4281,3058,1597,0.0,349
Harris,201,0048,2010048,4282,1637,967,0.0,217
Harris,201,0049,2010049,4283,6772,1635,0.0,0
Harris,201,0050,2010050,4284,8131,4085,0.0,3
Harris,201,0052,2010052,4286,4246,2499,0.0,642
Harris,201,0053,2010053,4287,3100,1949,0.0,689
Harris,201,0054,2010054,4288,2554,1550,0.0,545
Harris,201,0055,2010055,4289,4158,1672,0.0,347
Harris,201,0056,2010056,4290,2446,1384,0.0,482
Harris,201,0057,2010057,4291,4536,3236,0.0,1302
Harris,201,0058,2010058,4292,3473,1799,0.0,528
Harris,201,0059,2010059,4293,3564,2516,0.0,901
Harris,201,0060,2010060,4294,4209,2670,0.0,881
Harris,201,0061,2010061,4295,4465,1662,0.0,271
Harris,201,0062,2010062,4296,4576,2179,0.0,490
Harris,201,0064,2010064,4298,5686,2190,0.0,398
Harris,201,0065,2010065,4299,5238,2171,0.0,431
Harris,201,0066,2010066,4300,2823,1108,0.0,177
Harris,201,0067,2010067,4301,10537,2917,0.0,527
Harris,201,0068,2010068,4302,5952,3001,0.0,684
Harris,201,0069,2010069,4303,3430,1294,0.0,217
Harris,201,0070,2010070,4304,5232,3389,0.0,1173
Harris,201,0071,2010071,4305,5026,2423,0.0,551
Harris,201,0072,2010072,4306,4588,1986,0.0,509
Harris,201,0073,2010073,4307,3305,1573,0.0,551
Harris,201,0074,2010074,4308,4281,3569,0.0,1
Harris,201,0075,2010075,4309,2831,1585,0.0,448
Harris,201,0076,2010076,4310,3644,1922,0.0,465
Harris,201,0077,2010077,4311,0,0,0.0,0
Harris,201,0078,2010078,4312,3174,1572,0.0,394
Harris,201,0079,2010079,4313,6115,2900,0.0,578
Harris,201,0080,2010080,4314,5822,2771,0.0,671
Harris,201,0081,2010081,4315,5727,1935,0.0,0
Harris,201,0082,2010082,4316,5259,3481,0.0,0
Harris,201,0083,2010083,4317,5966,2697,0.0,68
Harris,201,0085,2010085,4319,4117,2201,0.0,415
Harris,201,0086,2010086,4320,5906,2936,0.0,738
Harris,201,0092,2010092,4326,2945,2234,0.0,934
Harris,201,0094,2010094,4328,1978,558,0.0,84
Harris,201,0095,2010095,4329,6213,3266,0.0,1128
Harris,201,0096,2010096,4330,6487,1953,0.0,114
Harris,201,0097,2010097,4331,5131,2216,0.0,0
Harris,201,0098,2010098,4332,5428,2850,0.0,582
Harris,201,0099,2010099,4333,5666,2097,0.0,0
Harris,201,0101,2010101,4335,3625,948,0.0,48
Harris,201,0102,2010102,4336,4267,1876,0.0,0
Harris,201,0104,2010104,4338,2978,1916,0.0,598
Harris,201,0105,2010105,4339,6232,2244,0.0,386
Harris,201,0106,2010106,4340,865,205,0.0,0
Harris,201,0107,2010107,4341,5752,2164,0.0,281
Harris,201,0108,2010108,4342,9880,3525,0.0,0
Harris,201,0109,2010109,4343,4694,2503,0.0,577
Harris,201,0110,2010110,4344,5211,3154,0.0,8
Harris,201,0111,2010111,4345,5606,2269,0.0,5
